label, Area,BoundingBox1,BoundingBox2,BoundingBox3,BoundingBox4,Centroid1,Centroid2,ConvexArea,Eccentricity,EquivDiameter,EulerNumber,Extent,FilledArea,MajorAxisLength,MaxIntensity,MeanIntensity,MinIntensity,MinorAxisLength,Orientation,Perimeter,PerimeterOld,Solidity,WeightedCentroid1,WeightedCentroid2
3,1,0.5,43.5,1,1,1,44,1,0,1.1284,1,1,1,1.1547,1,1,1,1.1547,0,0,0,1,1,44
3,47,0.5,37.5,19,8,10.489,42.064,64,0.98986,7.7358,1,0.30921,47,22.935,1,1,1,3.2574,17.144,42.426,45.213,0.73438,10.489,42.064
3,70,0.5,0.5,18,8,9.0714,4.0286,85,0.9686,9.4407,1,0.48611,70,19.968,1,1,1,4.9644,15.162,40.185,42.627,0.82353,9.0714,4.0286
3,485,0.5,0.5,36,45,23.266,21.247,1412,0.76733,24.85,1,0.29938,485,55.311,1,1,1,35.468,82.719,236.26,250.21,0.34348,23.266,21.247
3,12,0.5,7.5,6,4,3.1667,9.6667,15,0.87693,3.9088,0,0.5,13,6.4436,1,1,1,3.0969,25.608,12.273,13.071,0.8,3.1667,9.6667
4,651,0.5,0.5,37,47,18.243,23.602,1227,0.78419,28.79,1,0.37435,651,51.126,1,1,1,31.725,-54.148,188.96,198.81,0.53056,18.243,23.602
4,680,0.5,0.5,47,49,21.818,23.429,1432,0.49053,29.425,1,0.29527,680,45.223,1,1,1,39.409,42.448,220.18,232.99,0.47486,21.818,23.429
4,504,0.5,0.5,30,56,13.99,29.345,970,0.94522,25.332,0,0.3,505,55.903,1,1,1,18.249,69.932,168.07,178.02,0.51959,13.99,29.345
4,752,0.5,0.5,45,59,20.972,27.441,1626,0.70666,30.943,0,0.28324,993,55.85,1,1,1,39.517,-68.306,191.3,199.88,0.46248,20.972,27.441
4,504,0.5,0.5,33,46,18.038,21.056,1070,0.62716,25.332,1,0.33202,504,43.701,1,1,1,34.038,-53.242,189.06,199.78,0.47103,18.038,21.056
4,504,0.5,0.5,26,48,16.05,22.946,938,0.81144,25.332,1,0.40385,504,48.832,1,1,1,28.539,-65.03,162.73,170.67,0.53731,16.05,22.946
4,522,0.5,0.5,34,42,19.504,19.536,1046,0.64556,25.78,0,0.36555,523,45.88,1,1,1,35.039,-45.724,177.46,187.54,0.49904,19.504,19.536
4,585,0.5,0.5,34,47,18.93,20.723,1137,0.64652,27.292,1,0.36608,585,48.278,1,1,1,36.831,-64.3,179.5,188.57,0.51451,18.93,20.723
4,463,0.5,0.5,30,41,16.894,18.59,847,0.6642,24.28,0,0.37642,464,41.648,1,1,1,31.134,-71.293,149.47,158.57,0.54664,16.894,18.59
4,619,0.5,0.5,36,46,21.635,21.582,1196,0.51866,28.074,1,0.37379,619,45.915,1,1,1,39.256,-41.372,185.44,195.64,0.51756,21.635,21.582
4,451,0.5,0.5,41,43,20.222,22.696,1112,0.80555,23.963,1,0.25581,451,48.936,1,1,1,28.996,36.751,208.81,222.17,0.40558,20.222,22.696
4,379,0.5,0.5,42,39,19.232,21,777,0.9075,21.967,1,0.23138,379,50.978,1,1,1,21.414,37.855,181.12,192.89,0.48777,19.232,21
4,422,0.5,0.5,37,40,18.443,22.043,856,0.8736,23.18,1,0.28514,422,47.487,1,1,1,23.109,40.759,185.48,195.72,0.49299,18.443,22.043
4,519,0.5,0.5,45,44,21.21,22.023,1187,0.79616,25.706,1,0.26212,519,52.231,1,1,1,31.604,39.4,212.49,224.55,0.43724,21.21,22.023
4,354,0.5,0.5,43,36,19.72,19.497,703,0.90683,21.23,1,0.22868,354,50.855,1,1,1,21.435,34.326,173.88,182.55,0.50356,19.72,19.497
4,453,0.5,0.5,39,36,19.029,17.854,946,0.62925,24.016,1,0.32265,453,38.027,1,1,1,29.554,9.2658,178.87,189.34,0.47886,19.029,17.854
4,646,0.5,0.5,48,52,21.986,28.303,1581,0.5446,28.679,1,0.25881,646,48.952,1,1,1,41.056,39.692,232.7,244.85,0.4086,21.986,28.303
4,661,0.5,0.5,39,55,17.7,25.861,1413,0.75598,29.011,1,0.30816,661,52.025,1,1,1,34.055,62.212,240.88,253.76,0.4678,17.7,25.861
4,643,0.5,0.5,43,53,19.652,26.283,1434,0.66228,28.613,1,0.28214,643,48.88,1,1,1,36.624,62.391,223.9,236.75,0.4484,19.652,26.283
4,633,0.5,0.5,46,48,24.513,22.85,1480,0.52254,28.389,1,0.28668,633,50.672,1,1,1,43.204,34.664,239.2,250.84,0.4277,24.513,22.85
4,551,0.5,0.5,36,42,18.352,19.506,1017,0.094532,26.487,1,0.36442,551,39.566,1,1,1,39.389,-9.4175,166.07,175.54,0.54179,18.352,19.506
4,714,0.5,0.5,41,50,20.693,25.228,1384,0.6419,30.151,1,0.34829,714,48.214,1,1,1,36.97,47.404,202.14,213.58,0.5159,20.693,25.228
4,966,0.5,0.5,50,55,25.308,30.315,1982,0.36112,35.071,1,0.35127,966,54.747,1,1,1,51.053,19.146,265.19,279.04,0.48739,25.308,30.315
4,750,0.5,0.5,47,51,25.8,24.885,1584,0.48352,30.902,1,0.31289,750,52.079,1,1,1,45.587,6.0754,209.14,221.34,0.47348,25.8,24.885
4,814,0.5,0.5,46,53,23.722,26.388,1604,0.63644,32.193,1,0.33388,814,53.415,1,1,1,41.2,51.644,239.7,254.35,0.50748,23.722,26.388
4,642,0.5,0.5,40,51,19.48,24.257,1250,0.67066,28.591,1,0.31471,642,46.885,1,1,1,34.778,77.878,202.26,213.44,0.5136,19.48,24.257
4,544,0.5,0.5,40,37,21.651,18.268,1099,0.66006,26.318,0,0.36757,545,44.794,1,1,1,33.65,4.7659,177.82,189.44,0.495,21.651,18.268
4,541,0.5,0.5,43,40,18.433,19.2,1092,0.48274,26.245,1,0.31453,541,40.438,1,1,1,35.414,9.7884,176.19,186.02,0.49542,18.433,19.2
4,556,0.5,0.5,40,41,22.043,20.676,1186,0.58246,26.607,1,0.33902,556,47.667,1,1,1,38.747,-6.5987,186.09,197.2,0.4688,22.043,20.676
4,147,0.5,12.5,15,25,8.0272,25.401,226,0.93226,13.681,1,0.392,147,27.755,1,1,1,10.042,67.593,75.168,80.669,0.65044,8.0272,25.401
4,550,0.5,0.5,36,46,16.087,22.224,1150,0.68893,26.463,1,0.33213,550,44.888,1,1,1,32.536,49.695,191.53,202.65,0.47826,16.087,22.224
4,320,0.5,0.5,30,33,16.959,14.769,669,0.64584,20.185,1,0.32323,320,37.116,1,1,1,28.337,-35.151,141.16,149.4,0.47833,16.959,14.769
4,483,0.5,0.5,37,47,21.646,20.594,1168,0.60669,24.799,1,0.27775,483,47.999,1,1,1,38.156,-44.12,188.86,199.54,0.41353,21.646,20.594
4,470,0.5,0.5,43,39,17.183,18.026,1024,0.75603,24.463,1,0.28026,470,47.298,1,1,1,30.958,37.069,206.98,220.45,0.45898,17.183,18.026
4,487,0.5,0.5,48,38,25.068,19.887,1174,0.76364,24.901,1,0.267,487,52.365,1,1,1,33.809,8.3972,221.98,236.55,0.41482,25.068,19.887
4,239,0.5,0.5,23,24,11.259,15.753,350,0.46441,17.444,1,0.43297,239,24.32,1,1,1,21.538,89.077,85.572,89.841,0.68286,11.259,15.753
4,538,0.5,0.5,49,42,22.117,22.844,1224,0.77324,26.173,1,0.26142,538,54.071,1,1,1,34.287,26.852,206.54,218.21,0.43954,22.117,22.844
4,617,0.5,0.5,54,51,25.254,26.023,1625,0.57541,28.028,1,0.22404,617,55.98,1,1,1,45.784,-12.422,221.67,234.01,0.37969,25.254,26.023
4,744,0.5,0.5,39,54,20.722,24.032,1217,0.89046,30.778,1,0.35328,744,57.469,1,1,1,26.152,57.828,222.32,235.18,0.61134,20.722,24.032
4,532,0.5,0.5,30,43,15.291,18.594,895,0.77375,26.026,1,0.4124,532,42.658,1,1,1,27.023,-69.287,149.84,157.25,0.59441,15.291,18.594
4,455,0.5,0.5,30,34,14.73,16.769,722,0.71323,24.069,1,0.44608,455,35.461,1,1,1,24.856,-53.353,141.89,149.98,0.63019,14.73,16.769
4,515,0.5,0.5,28,54,13.262,23.379,970,0.88101,25.607,1,0.34061,515,50.707,1,1,1,23.989,-88.179,175.53,185.4,0.53093,13.262,23.379
4,521,0.5,0.5,29,47,15.553,20.766,931,0.83731,25.756,1,0.38225,521,46.995,1,1,1,25.694,-81.322,163.3,172.81,0.55961,15.553,20.766
4,626,0.5,0.5,34,55,14.324,25.158,1227,0.85162,28.232,1,0.33476,626,53.584,1,1,1,28.087,-86.96,204.29,215.78,0.51019,14.324,25.158
4,620,0.5,0.5,33,60,14.713,27.263,1311,0.83787,28.096,1,0.31313,620,54.269,1,1,1,29.624,-88.493,200.03,209.74,0.47292,14.713,27.263
4,424,0.5,0.5,32,34,15.017,16.847,718,0.53623,23.235,1,0.38971,424,34.091,1,1,1,28.775,63.091,176.5,185.72,0.59053,15.017,16.847
4,603,0.5,0.5,40,43,19.373,20.259,1035,0.72622,27.709,1,0.35058,603,46.534,1,1,1,31.99,47.66,187.23,197.48,0.58261,19.373,20.259
4,542,0.5,0.5,35,45,16.039,21.295,911,0.77458,26.27,1,0.34413,542,45.302,1,1,1,28.652,62.836,180.08,189.97,0.59495,16.039,21.295
4,500,0.5,0.5,40,34,19.892,16.342,816,0.72338,25.231,0,0.36765,501,40.872,1,1,1,28.22,19.459,165.12,175.1,0.61275,19.892,16.342
4,637,0.5,0.5,37,43,17.509,19.94,1120,0.56653,28.479,1,0.40038,637,41.7,1,1,1,34.362,-65.037,173.63,183.15,0.56875,17.509,19.94
4,716,0.5,0.5,61,53,32.275,26.665,2111,0.68788,30.193,1,0.22147,716,62.779,1,1,1,45.567,13.459,287.48,303.32,0.33918,32.275,26.665
4,612,0.5,0.5,35,43,18.278,19.685,1046,0.66815,27.915,1,0.40664,612,42.705,1,1,1,31.774,-59.397,166.16,175.15,0.58509,18.278,19.685
4,636,0.5,0.5,29,47,13.544,21.61,982,0.81952,28.457,1,0.46662,636,44.438,1,1,1,25.465,-85.508,167.24,176.08,0.64766,13.544,21.61
4,684,0.5,0.5,31,50,16.534,22.38,1164,0.7526,29.511,1,0.44129,684,50.149,1,1,1,33.022,-67.896,185.88,194.47,0.58763,16.534,22.38
4,517,0.5,0.5,30,45,14.046,21.431,976,0.77381,25.657,1,0.38296,517,43.923,1,1,1,27.821,-67.615,173.13,180.77,0.52971,14.046,21.431
4,641,0.5,0.5,42,64,20.064,31.945,1318,0.87602,28.568,1,0.23847,641,65.634,1,1,1,31.654,61.168,220.53,233.72,0.48634,20.064,31.945
4,630,0.5,0.5,29,57,14.533,24.159,1163,0.87153,28.322,1,0.38113,630,55.787,1,1,1,27.355,-85.453,186.47,195.5,0.5417,14.533,24.159
4,810,0.5,0.5,41,60,24.422,27.919,1937,0.65289,32.114,1,0.32927,810,63.151,1,1,1,47.834,-50.606,245.67,257.3,0.41817,24.422,27.919
4,814,0.5,0.5,58,55,27.586,30.52,1871,0.86773,32.193,1,0.25517,814,74.338,1,1,1,36.949,31.579,243.46,255.72,0.43506,27.586,30.52
4,806,0.5,0.5,45,59,24.453,27.672,1748,0.75493,32.035,1,0.30358,806,60.751,1,1,1,39.84,-55.94,236.67,247.05,0.4611,24.453,27.672
4,852,0.5,0.5,51,60,25.569,30.032,1701,0.89473,32.936,1,0.27843,852,66.444,1,1,1,29.675,47.235,300.12,318.68,0.50088,25.569,30.032
4,619,0.5,0.5,57,43,25.081,23.094,1146,0.90648,28.074,1,0.25255,619,63.655,1,1,1,26.879,29.618,210.32,223.62,0.54014,25.081,23.094
4,565,0.5,0.5,44,43,19.161,20.699,910,0.90926,26.821,1,0.29863,565,53.921,1,1,1,22.444,40.798,189.25,200.55,0.62088,19.161,20.699
4,645,0.5,0.5,54,51,23.71,26.518,1301,0.93367,28.657,1,0.2342,645,69.158,1,1,1,24.768,35.828,219.87,230.25,0.49577,23.71,26.518
4,636,0.5,0.5,39,57,16.953,24.758,1220,0.88183,28.457,1,0.2861,636,59.658,1,1,1,28.132,61.128,204.9,216.11,0.52131,16.953,24.758
4,615,0.5,0.5,38,53,15.724,22.935,1093,0.91117,27.983,1,0.30536,615,60.77,1,1,1,25.039,57.903,191.84,201.97,0.56267,15.724,22.935
4,630,0.5,0.5,48,52,22.627,23.281,1239,0.89889,28.322,1,0.2524,630,63.388,1,1,1,27.775,44.382,218.18,231.28,0.50847,22.627,23.281
4,643,0.5,0.5,41,64,19.409,29.059,1403,0.90237,28.613,1,0.24505,643,67.6,1,1,1,29.134,61.415,239.26,254.94,0.4583,19.409,29.059
4,318,0.5,0.5,26,36,13.374,15.39,626,0.73756,20.122,1,0.33974,318,37.021,1,1,1,25,82.944,149.48,156.51,0.50799,13.374,15.39
4,467,0.5,0.5,34,39,18.3,18.161,830,0.5309,24.384,0,0.35219,468,37.698,1,1,1,31.947,51.171,180.18,191.14,0.56265,18.3,18.161
4,417,0.5,0.5,30,34,15.168,16.357,701,0.32128,23.042,1,0.40882,417,31.657,1,1,1,29.979,-83.919,136.59,144.81,0.59486,15.168,16.357
4,372,0.5,0.5,29,38,16.191,18.056,749,0.45663,21.763,1,0.33757,372,35.601,1,1,1,31.673,67.066,148.21,158.23,0.49666,16.191,18.056
4,1435,0.5,0.5,63,53,29.603,29.993,2295,0.65822,42.745,-4,0.42977,1467,58.325,1,1,1,43.908,-27.045,262.54,277.48,0.62527,29.603,29.993
4,1132,0.5,0.5,64,47,35.86,26.022,1843,0.65442,37.965,0,0.37633,1220,55.21,1,1,1,41.746,9.1842,214.43,225.92,0.61422,35.86,26.022
4,467,0.5,0.5,35,37,18.323,19.435,837,0.68278,24.384,1,0.36062,467,38.442,1,1,1,28.087,33.83,147.36,155.88,0.55795,18.323,19.435
4,780,0.5,0.5,41,61,20.722,29.709,1527,0.83019,31.514,1,0.31188,780,57.241,1,1,1,31.91,57.794,224.81,237.14,0.51081,20.722,29.709
4,444,0.5,0.5,27,43,16.068,20.241,864,0.81859,23.776,1,0.38243,444,48.333,1,1,1,27.762,-61.966,157.62,164.18,0.51389,16.068,20.241
4,748,0.5,0.5,47,54,23.386,32.348,1735,0.68257,30.861,1,0.29472,748,56.837,1,1,1,41.538,36.022,241.6,255.82,0.43112,23.386,32.348
4,572,0.5,0.5,39,60,20.49,31.276,1320,0.89277,26.987,1,0.24444,572,61.025,1,1,1,27.492,60.092,241.24,255.28,0.43333,20.49,31.276
4,437,0.5,0.5,39,65,19.778,30.05,1192,0.90895,23.588,1,0.17239,437,67.535,1,1,1,28.155,65.102,263.21,279.08,0.36661,19.778,30.05
4,597,0.5,0.5,34,43,16.637,21.819,870,0.57489,27.57,0,0.40834,606,35.94,1,1,1,29.407,86.711,132.85,140.81,0.68621,16.637,21.819
4,603,0.5,0.5,38,46,18.965,22.43,989,0.60685,27.709,0,0.34497,646,39.012,1,1,1,31.008,77.427,145.24,152.23,0.60971,18.965,22.43
4,779,0.5,0.5,36,63,19.385,28.212,1252,0.89494,31.494,0,0.34347,949,64.825,1,1,1,28.923,72.331,172.12,180.95,0.6222,19.385,28.212
4,706,0.5,0.5,41,46,19.834,22.936,1320,0.68253,29.982,1,0.37434,706,47.766,1,1,1,34.91,-52.118,201.83,211.98,0.53485,19.834,22.936
4,794,0.5,0.5,43,54,22.117,26.19,1525,0.48944,31.795,1,0.34195,794,47.483,1,1,1,41.407,-75.925,221.9,234.85,0.52066,22.117,26.19
4,854,0.5,0.5,45,61,23.247,30.737,1771,0.60566,32.975,1,0.31111,854,54.791,1,1,1,43.598,-74.154,255.23,270.79,0.48221,23.247,30.737
4,762,0.5,0.5,39,59,20.182,31.512,1442,0.76376,31.148,1,0.33116,762,53.396,1,1,1,34.467,-84.317,223.43,235.2,0.52843,20.182,31.512
4,890,0.5,0.5,47,64,23.398,32.402,1901,0.62756,33.663,1,0.29588,890,56.581,1,1,1,44.052,-84.102,250.41,263.2,0.46817,23.398,32.402
4,635,0.5,0.5,51,49,25.343,26.58,1571,0.71446,28.434,1,0.2541,635,57.9,1,1,1,40.511,8.5291,220.83,233.58,0.4042,25.343,26.58
4,613,0.5,0.5,42,59,16.865,24.68,1140,0.91676,27.937,1,0.24738,613,67.183,1,1,1,26.836,60.743,205.5,217.18,0.53772,16.865,24.68
4,531,0.5,0.5,35,44,19.1,23.463,1038,0.41594,26.002,1,0.34481,531,38.624,1,1,1,35.125,70.831,177.54,186.37,0.51156,19.1,23.463
4,433,0.5,0.5,34,41,16.91,20.887,864,0.7452,23.48,1,0.31062,433,40.235,1,1,1,26.83,56.069,170.09,180.51,0.50116,16.91,20.887
4,616,0.5,0.5,35,46,19.339,22.812,1055,0.62041,28.006,1,0.38261,616,41.881,1,1,1,32.847,66.794,177.88,188.61,0.58389,19.339,22.812
4,519,0.5,0.5,37,43,21.133,22.59,1046,0.63732,25.706,1,0.32621,519,43.71,1,1,1,33.683,38.908,178.4,188.17,0.49618,21.133,22.59
4,537,0.5,0.5,34,47,19.65,23.551,1004,0.62604,26.148,1,0.33605,537,42.991,1,1,1,33.524,66.365,182.66,192.89,0.53486,19.65,23.551
4,552,0.5,0.5,36,46,20.591,22.54,1091,0.37286,26.511,1,0.33333,552,40.801,1,1,1,37.859,61.01,176.22,186.47,0.50596,20.591,22.54
4,579,0.5,0.5,37,44,19.522,21.085,1153,0.4191,27.152,1,0.35565,579,42.771,1,1,1,38.834,-88.736,189.25,200.17,0.50217,19.522,21.085
4,550,0.5,0.5,37,41,20.025,21.202,1057,0.58172,26.463,1,0.36256,550,42.895,1,1,1,34.89,26.777,181,192.27,0.52034,20.025,21.202
4,511,0.5,0.5,35,44,18.444,21.599,1035,0.52213,25.507,1,0.33182,511,42.395,1,1,1,36.157,63.279,180.17,191.1,0.49372,18.444,21.599
4,637,0.5,0.5,41,53,22.868,26.699,1383,0.46006,28.479,1,0.29314,637,51.48,1,1,1,45.708,67.609,201.73,213.68,0.46059,22.868,26.699
4,722,0.5,0.5,39,47,20.823,23.155,1360,0.50094,30.32,0,0.39389,723,45.597,1,1,1,39.463,66.187,234.43,247.52,0.53088,20.823,23.155
4,787,0.5,0.5,52,53,24.333,25.253,1780,0.7109,31.655,0,0.28556,788,59.908,1,1,1,42.133,40.219,260.4,276.84,0.44213,24.333,25.253
4,580,0.5,0.5,45,47,23.766,22.44,1314,0.59905,27.175,1,0.27423,580,50.79,1,1,1,40.668,26.378,206.55,218.79,0.4414,23.766,22.44
4,479,0.5,0.5,38,38,22.029,19.075,951,0.73305,24.696,1,0.33172,479,45.335,1,1,1,30.836,-22.503,172.94,180.95,0.50368,22.029,19.075
4,602,0.5,0.5,31,43,14.663,21.854,916,0.7884,27.686,1,0.45161,602,43.682,1,1,1,26.871,59.913,159.09,168.02,0.65721,14.663,21.854
4,589,0.5,0.5,32,43,15.216,23.188,748,0.89763,27.385,1,0.42805,589,46.185,1,1,1,20.357,56.9,148.89,158.51,0.78743,15.216,23.188
4,746,0.5,0.5,37,53,18.59,26.342,1248,0.76323,30.819,1,0.38042,746,51.344,1,1,1,33.175,68.774,198.62,210.41,0.59776,18.59,26.342
4,561,0.5,0.5,29,47,13.943,25.339,929,0.83398,26.726,1,0.41159,561,46.513,1,1,1,25.665,68.718,168.65,178.85,0.60388,13.943,25.339
4,664,0.5,0.5,33,61,16.164,32.035,1197,0.88202,29.076,1,0.32986,664,58.77,1,1,1,27.693,67.76,229.09,243.42,0.55472,16.164,32.035
4,602,0.5,0.5,52,45,28.502,21.543,1292,0.91395,27.686,1,0.25726,602,63.145,1,1,1,25.626,-35.194,204.05,216.99,0.46594,28.502,21.543
4,637,0.5,0.5,49,51,27.631,24.843,1365,0.908,28.479,1,0.2549,637,64.355,1,1,1,26.963,-40.942,210.29,222.99,0.46667,27.631,24.843
4,615,0.5,0.5,46,51,25.029,26.595,1313,0.86708,27.983,1,0.26215,615,59.747,1,1,1,29.764,-40.926,204,216.51,0.46839,25.029,26.595
4,758,0.5,0.5,61,54,34.534,25.801,1702,0.92339,31.066,1,0.23012,758,76.576,1,1,1,29.395,-34.482,252.87,267.76,0.44536,34.534,25.801
4,666,0.5,0.5,39,52,21.407,26.312,1494,0.42666,29.12,1,0.3284,666,47.393,1,1,1,42.863,-38.512,211.95,223.78,0.44578,21.407,26.312
4,672,0.5,0.5,46,61,25.036,30.411,1846,0.36642,29.251,1,0.23949,672,54.579,1,1,1,50.783,21.86,246.02,260.31,0.36403,25.036,30.411
4,589,0.5,0.5,38,47,20.762,24.825,1074,0.48508,27.385,1,0.32979,589,40.663,1,1,1,35.559,-83.613,180.2,189.64,0.54842,20.762,24.825
4,630,0.5,0.5,33,46,12.879,23.211,1061,0.77848,28.322,1,0.41502,630,44.885,1,1,1,28.173,-79.587,192.43,200.91,0.59378,12.879,23.211
4,528,0.5,0.5,38,40,15.68,21.598,1017,0.62316,25.928,1,0.34737,528,40.327,1,1,1,31.539,-42.011,179.63,188.08,0.51917,15.68,21.598
4,552,0.5,0.5,38,39,16.083,22.089,1000,0.53747,26.511,1,0.37247,552,38.592,1,1,1,32.544,-53.607,181,189.98,0.552,16.083,22.089
4,650,0.5,0.5,42,47,23.366,22.86,1296,0.57514,28.768,1,0.32928,650,47.699,1,1,1,39.02,-17.847,203.68,214.12,0.50154,23.366,22.86
4,591,0.5,0.5,41,50,19.277,24.264,1058,0.8793,27.431,1,0.28829,591,55.497,1,1,1,26.431,51.851,214.51,228.01,0.5586,19.277,24.264
4,634,0.5,0.5,42,54,22.093,27.595,1292,0.69312,28.412,1,0.27954,634,47.945,1,1,1,34.559,-81.464,202.68,212.23,0.49071,22.093,27.595
4,672,0.5,0.5,41,51,20.083,25.982,1239,0.83126,29.251,1,0.32138,672,54.792,1,1,1,30.458,51.521,226.43,239.76,0.54237,20.083,25.982
4,420,0.5,0.5,36,45,16.736,20.102,1029,0.67256,23.125,1,0.25926,420,41.19,1,1,1,30.482,-47.074,191.74,200.99,0.40816,16.736,20.102
4,516,0.5,0.5,39,51,18.682,23.638,1346,0.75458,25.632,1,0.25943,516,52.461,1,1,1,34.426,-56.3,206.98,217.4,0.38336,18.682,23.638
4,428,0.5,0.5,36,43,18.652,22.82,1063,0.65722,23.344,1,0.27649,428,43.617,1,1,1,32.874,-46.317,176.17,185.98,0.40263,18.652,22.82
4,525,0.5,0.5,39,51,16.869,24.341,1286,0.77042,25.854,1,0.26395,525,49.499,1,1,1,31.557,-52.067,205.23,214.33,0.40824,16.869,24.341
4,591,0.5,0.5,43,43,19.998,17.973,1019,0.7207,27.431,1,0.31963,591,44.479,1,1,1,30.835,42.832,202.21,214.11,0.57998,19.998,17.973
4,641,0.5,0.5,44,44,24.289,20.699,1374,0.7511,28.568,1,0.3311,641,52.44,1,1,1,34.62,-32.693,196.65,207.05,0.46652,24.289,20.699
4,793,0.5,0.5,44,52,21.279,24.74,1404,0.66551,31.775,0,0.34659,794,49.452,1,1,1,36.91,53.518,222,236.21,0.56481,21.279,24.74
4,701,0.5,0.5,37,46,18.178,24.265,1108,0.65324,29.875,1,0.41187,701,43.474,1,1,1,32.916,72.384,202.22,212.99,0.63267,18.178,24.265
4,602,0.5,0.5,40,45,19.929,24.133,1268,0.72341,27.686,1,0.33444,602,48.771,1,1,1,33.672,35.828,230.23,242.94,0.47476,19.929,24.133
4,837,0.5,0.5,53,55,24.552,24.693,1798,0.5565,32.645,-6,0.28714,860,54.096,1,1,1,44.945,23.638,279.04,296.74,0.46552,24.552,24.693
4,453,0.5,0.5,36,43,15.475,21.36,1017,0.38345,24.016,1,0.29264,453,41.196,1,1,1,38.047,57.212,170.66,179.82,0.44543,15.475,21.36
4,592,0.5,0.5,36,49,15.248,24.802,1248,0.58174,27.455,1,0.3356,592,47.158,1,1,1,38.357,75.316,209.34,221.97,0.47436,15.248,24.802
4,713,0.5,0.5,40,59,24.652,31.881,1410,0.64041,30.13,1,0.30212,713,52.844,1,1,1,40.586,73.674,210.76,221.68,0.50567,24.652,31.881
4,540,0.5,0.5,44,45,16.865,21.374,1225,0.73161,26.221,1,0.27273,540,51.702,1,1,1,35.246,50.089,215.12,228.69,0.44082,16.865,21.374
4,572,0.5,0.5,32,51,18.386,26.876,1001,0.77651,26.987,1,0.35049,572,45.983,1,1,1,28.974,-87.041,175.69,184.23,0.57143,18.386,26.876
4,615,0.5,0.5,42,64,21.855,31.66,1378,0.83217,27.983,1,0.22879,615,62.202,1,1,1,34.492,59.486,224.58,238.55,0.4463,21.855,31.66
4,651,0.5,0.5,33,61,15.625,29.347,1316,0.83251,28.79,1,0.3234,651,57.359,1,1,1,31.777,72.4,220.93,234.17,0.49468,15.625,29.347
4,805,0.5,0.5,50,73,25.445,34.036,2056,0.82156,32.015,0,0.22055,806,69.358,1,1,1,39.542,51.043,291.38,309.56,0.39154,25.445,34.036
4,800,0.5,0.5,63,48,30.06,23.958,1380,0.89765,31.915,1,0.26455,800,67.802,1,1,1,29.881,32.056,253.79,269.12,0.57971,30.06,23.958
4,718,0.5,0.5,48,50,22.44,23.51,1135,0.8771,30.236,1,0.29917,718,57.491,1,1,1,27.614,47.582,221.23,235.18,0.6326,22.44,23.51
4,815,0.5,0.5,62,51,29.195,26.104,1527,0.85178,32.213,1,0.25775,815,65.422,1,1,1,34.275,34.526,260.4,275.12,0.53373,29.195,26.104
4,580,0.5,0.5,51,54,21.898,26.724,1060,0.9435,27.175,1,0.2106,580,68.728,1,1,1,22.774,44.796,228.76,242.15,0.54717,21.898,26.724
4,581,0.5,0.5,47,53,20.446,26.208,1066,0.93143,27.198,0,0.23324,583,64.029,1,1,1,23.302,45.69,205.18,218.21,0.54503,20.446,26.208
4,459,0.5,0.5,29,33,16.634,16.427,668,0.43608,24.175,1,0.47962,459,31.25,1,1,1,28.122,-47.066,125.05,131.74,0.68713,16.634,16.427
4,624,0.5,0.5,36,50,22.229,26.314,1086,0.64753,28.187,1,0.34667,624,45.002,1,1,1,34.293,77.13,179.07,189.2,0.57459,22.229,26.314
4,393,0.5,0.5,28,26,16.443,12.57,567,0.75505,22.369,1,0.53984,393,34.451,1,1,1,22.588,-19.514,107.01,112.53,0.69312,16.443,12.57
4,172,0.5,4.5,13,23,5.8198,14.041,197,0.83445,14.799,1,0.57525,172,22.27,1,1,1,12.273,78.072,63.962,67.355,0.8731,5.8198,14.041
4,565,0.5,0.5,38,50,20.627,26.271,1206,0.7916,26.821,1,0.29737,565,50.109,1,1,1,30.618,49.101,196.97,208.31,0.46849,20.627,26.271
4,531,0.5,0.5,39,51,18.153,25.959,1113,0.85941,26.002,1,0.26697,531,53.463,1,1,1,27.335,53.56,197.12,209.38,0.47709,18.153,25.959
4,515,0.5,0.5,41,38,20.204,19.307,1023,0.60891,25.607,1,0.33055,515,39.334,1,1,1,31.201,19.14,184.01,194.75,0.50342,20.204,19.307
4,522,0.5,0.5,40,50,20.159,25.646,1127,0.84839,25.78,1,0.261,522,52.312,1,1,1,27.692,50.029,194.43,206.99,0.46318,20.159,25.646
4,589,0.5,0.5,43,51,21.888,27.652,1339,0.75802,27.385,1,0.26858,589,51.052,1,1,1,33.297,46.411,206.97,219.1,0.43988,21.888,27.652
4,605,0.5,0.5,48,53,22.491,27.345,1582,0.79667,27.754,1,0.23781,605,56.648,1,1,1,34.239,41.367,227.17,239.04,0.38243,22.491,27.345
4,983,0.5,0.5,49,51,29.331,24.717,1534,0.70215,35.378,0,0.39336,1133,54.069,1,1,1,38.499,45.354,175.68,185.34,0.64081,29.331,24.717
4,412,0.5,0.5,33,46,17.65,21.718,1038,0.54421,22.904,1,0.27141,412,42.086,1,1,1,35.308,83.403,176.48,185.88,0.39692,17.65,21.718
4,409,0.5,0.5,38,38,20.677,18.601,1030,0.66266,22.82,1,0.28324,409,45.424,1,1,1,34.018,5.3815,165.71,176.12,0.39709,20.677,18.601
